trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1760,False,"{'a': 0.5, 'e': 0.12}",25,14,20.57864648213753,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1761,False,"{'a': 0.5, 'e': 0.11949999999999994}",20,8,21.87747350097122,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1762,False,"{'a': 0.5, 'e': 0.119}",20,12,4.429587892978647,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1763,False,"{'a': 0.5, 'e': 0.11849999999999994}",20,5,15.315526723131823,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1764,False,"{'a': 0.5, 'e': 0.118}",20,3,27.780561574626073,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1765,False,"{'a': 0.5, 'e': 0.11749999999999994}",25,12,-5.550934984990536,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
1766,False,"{'a': 0.5, 'e': 0.11699999999999999}",25,14,21.429945373113206,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1767,False,"{'a': 0.5, 'e': 0.11649999999999994}",20,14,11.845542446008544,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1768,False,"{'a': 0.5, 'e': 0.11599999999999999}",20,15,8.107366912213665,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1769,False,"{'a': 0.5, 'e': 0.11549999999999994}",20,9,16.498047564986322,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1770,False,"{'a': 0.5, 'e': 0.11499999999999999}",25,20,9.211933270411425,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1771,False,"{'a': 0.5, 'e': 0.11449999999999994}",25,7,-59.00119752442852,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 1}",1
1772,False,"{'a': 0.5, 'e': 0.11399999999999999}",20,6,-30.245722267522872,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1773,False,"{'a': 0.5, 'e': 0.11349999999999993}",25,19,5.789798878362459,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1774,False,"{'a': 0.5, 'e': 0.11299999999999999}",20,1,22.567132593795478,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1775,False,"{'a': 0.5, 'e': 0.11249999999999993}",20,3,33.26734277652352,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1776,False,"{'a': 0.5, 'e': 0.11199999999999999}",30,21,21.007907198599362,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1777,False,"{'a': 0.5, 'e': 0.11149999999999993}",20,9,17.629688461788053,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1778,False,"{'a': 0.5, 'e': 0.11099999999999999}",20,16,9.187001836811788,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1779,False,"{'a': 0.5, 'e': 0.11049999999999993}",25,17,16.783718555559044,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1780,False,"{'a': 0.5, 'e': 0.10999999999999999}",20,7,20.450579638396256,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1781,False,"{'a': 0.5, 'e': 0.10949999999999993}",25,8,-10.728882633337847,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1782,False,"{'a': 0.5, 'e': 0.10899999999999999}",20,10,17.230785761266773,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1783,False,"{'a': 0.5, 'e': 0.10849999999999993}",25,11,25.79807415078155,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1784,False,"{'a': 0.5, 'e': 0.10799999999999998}",20,15,11.068699323369897,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1785,False,"{'a': 0.5, 'e': 0.10749999999999993}",20,5,25.24935203588138,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1786,False,"{'a': 0.5, 'e': 0.10699999999999998}",25,9,17.793939264388577,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1787,False,"{'a': 0.5, 'e': 0.10649999999999993}",25,6,18.90351579836254,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1788,False,"{'a': 0.5, 'e': 0.10599999999999998}",25,17,10.595823664534244,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1789,False,"{'a': 0.5, 'e': 0.10549999999999993}",25,17,9.181359613567396,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1790,False,"{'a': 0.5, 'e': 0.10499999999999998}",20,10,13.378374087618628,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1791,False,"{'a': 0.5, 'e': 0.10449999999999993}",30,20,21.698726679090388,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1792,False,"{'a': 0.5, 'e': 0.10399999999999998}",30,21,14.625737244606501,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1793,False,"{'a': 0.5, 'e': 0.10350000000000004}",25,11,26.205527400020586,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1794,False,"{'a': 0.5, 'e': 0.10299999999999998}",25,14,17.274891841865994,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1795,False,"{'a': 0.5, 'e': 0.10250000000000004}",25,14,-18.990502977151554,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1796,False,"{'a': 0.5, 'e': 0.10199999999999998}",20,6,24.051987431235787,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1797,False,"{'a': 0.5, 'e': 0.10150000000000003}",20,2,-28.466174266681044,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
1798,False,"{'a': 0.5, 'e': 0.10099999999999998}",25,17,5.559407840225844,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1799,False,"{'a': 0.5, 'e': 0.10050000000000003}",20,8,20.43303081614765,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1800,False,"{'a': 0.5, 'e': 0.09999999999999998}",20,12,13.793147236304415,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1801,False,"{'a': 0.5, 'e': 0.09950000000000003}",25,20,10.248643049132854,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1802,False,"{'a': 0.5, 'e': 0.09899999999999998}",25,11,17.250156267363614,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1803,False,"{'a': 0.5, 'e': 0.09850000000000003}",30,22,15.09820471716215,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1804,False,"{'a': 0.5, 'e': 0.09799999999999998}",35,21,18.21429919610738,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1805,False,"{'a': 0.5, 'e': 0.09750000000000003}",25,20,11.085506069246884,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1806,False,"{'a': 0.5, 'e': 0.09699999999999998}",20,14,12.654251151388287,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1807,False,"{'a': 0.5, 'e': 0.09650000000000003}",20,16,6.822325260431683,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1808,False,"{'a': 0.5, 'e': 0.09599999999999997}",30,16,15.24664934095384,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1809,False,"{'a': 0.5, 'e': 0.09550000000000003}",25,20,8.45879994901783,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1810,False,"{'a': 0.5, 'e': 0.09499999999999997}",30,14,24.316142823167368,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1811,False,"{'a': 0.5, 'e': 0.09450000000000003}",25,17,0.9326266246975388,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1812,False,"{'a': 0.5, 'e': 0.09399999999999997}",30,18,22.299658031720643,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1813,False,"{'a': 0.5, 'e': 0.09350000000000003}",25,15,16.733396641630677,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1814,False,"{'a': 0.5, 'e': 0.09299999999999997}",20,8,23.414939418698737,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1815,False,"{'a': 0.5, 'e': 0.09250000000000003}",20,14,13.250732279807501,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1816,False,"{'a': 0.5, 'e': 0.09199999999999997}",25,14,24.026195472279102,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1817,False,"{'a': 0.5, 'e': 0.09150000000000003}",30,12,31.553861012177418,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1818,False,"{'a': 0.5, 'e': 0.09099999999999997}",20,11,12.114427429747542,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1819,False,"{'a': 0.5, 'e': 0.09050000000000002}",20,9,9.074606869407093,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1820,False,"{'a': 0.5, 'e': 0.08999999999999997}",20,16,7.161490675809743,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1821,False,"{'a': 0.5, 'e': 0.08950000000000002}",25,16,17.91945126135426,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1822,False,"{'a': 0.5, 'e': 0.08899999999999997}",20,12,-26.265752516318965,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1823,False,"{'a': 0.5, 'e': 0.08850000000000002}",25,7,13.680940641272127,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1824,False,"{'a': 0.5, 'e': 0.08799999999999997}",25,16,16.39551525021211,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1825,False,"{'a': 0.5, 'e': 0.08750000000000002}",25,14,21.77328407157556,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1826,False,"{'a': 0.5, 'e': 0.08699999999999997}",25,19,10.7021280351387,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1827,False,"{'a': 0.5, 'e': 0.08650000000000002}",30,16,5.937636869423258,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1828,False,"{'a': 0.5, 'e': 0.08599999999999997}",25,19,12.278588353736517,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1829,False,"{'a': 0.5, 'e': 0.08550000000000002}",25,15,4.983834343847835,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1830,False,"{'a': 0.5, 'e': 0.08499999999999996}",20,8,3.6387802676387087,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1831,False,"{'a': 0.5, 'e': 0.08450000000000002}",25,11,13.812292011388088,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1832,False,"{'a': 0.5, 'e': 0.08399999999999996}",25,0,13.887957827076598,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1833,False,"{'a': 0.5, 'e': 0.08350000000000002}",25,14,22.13216351153997,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1834,False,"{'a': 0.5, 'e': 0.08299999999999996}",20,15,2.882830805274122,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1835,False,"{'a': 0.5, 'e': 0.08250000000000002}",20,13,13.917403389180592,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1836,False,"{'a': 0.5, 'e': 0.08199999999999996}",25,15,7.628269995289814,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
1837,False,"{'a': 0.5, 'e': 0.08150000000000002}",25,11,24.18821746752629,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1838,False,"{'a': 0.5, 'e': 0.08099999999999996}",20,8,20.326282401739427,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1839,False,"{'a': 0.5, 'e': 0.08050000000000002}",25,14,20.831517323694307,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1840,False,"{'a': 0.5, 'e': 0.07999999999999996}",25,15,18.147694634382198,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1841,False,"{'a': 0.5, 'e': 0.07950000000000002}",30,10,23.52154384744313,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1842,False,"{'a': 0.5, 'e': 0.07899999999999996}",30,8,0.46695098526659606,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
1843,False,"{'a': 0.5, 'e': 0.07850000000000001}",20,16,6.609799084495038,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1844,False,"{'a': 0.5, 'e': 0.07799999999999996}",25,11,24.402519541036185,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1845,False,"{'a': 0.5, 'e': 0.07750000000000001}",20,12,13.778254410376714,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1846,False,"{'a': 0.5, 'e': 0.07699999999999996}",20,13,13.926590936645166,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1847,False,"{'a': 0.5, 'e': 0.07650000000000001}",20,9,21.135140001007226,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1848,False,"{'a': 0.5, 'e': 0.07599999999999996}",20,13,15.834234588291183,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1849,False,"{'a': 0.5, 'e': 0.07550000000000001}",20,0,30.986240561174764,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1850,False,"{'a': 0.5, 'e': 0.07499999999999996}",20,12,16.634824925709815,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1851,False,"{'a': 0.5, 'e': 0.07450000000000001}",30,11,31.518877291581312,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1852,False,"{'a': 0.5, 'e': 0.07399999999999995}",20,4,-17.01952390646167,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
1853,False,"{'a': 0.5, 'e': 0.07350000000000001}",20,9,20.919995477529092,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1854,False,"{'a': 0.5, 'e': 0.07299999999999995}",30,7,42.604804821687736,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1855,False,"{'a': 0.5, 'e': 0.07250000000000001}",20,16,6.186073892897116,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1856,False,"{'a': 0.5, 'e': 0.07199999999999995}",25,14,20.455112480810133,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1857,False,"{'a': 0.5, 'e': 0.07150000000000001}",25,8,10.679484368499752,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1858,False,"{'a': 0.5, 'e': 0.07099999999999995}",20,8,24.224272006423718,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1859,False,"{'a': 0.5, 'e': 0.07050000000000001}",20,8,24.48205503511178,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1860,False,"{'a': 0.5, 'e': 0.06999999999999995}",20,4,27.470927349437552,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1861,False,"{'a': 0.5, 'e': 0.0695}",30,22,16.571568992620577,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1862,False,"{'a': 0.5, 'e': 0.06899999999999995}",35,21,28.33423227548807,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1863,False,"{'a': 0.5, 'e': 0.0685}",25,14,21.27216546007649,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1864,False,"{'a': 0.5, 'e': 0.06799999999999995}",25,11,-15.654879708341879,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1865,False,"{'a': 0.5, 'e': 0.0675}",20,11,16.693858103153858,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1866,False,"{'a': 0.5, 'e': 0.06699999999999995}",30,20,-18.76535735556941,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1867,False,"{'a': 0.5, 'e': 0.0665}",30,13,27.160075750849614,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1868,False,"{'a': 0.5, 'e': 0.06599999999999995}",25,18,14.768630319213955,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1869,False,"{'a': 0.5, 'e': 0.0655}",30,18,-18.5452322471905,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1870,False,"{'a': 0.5, 'e': 0.06499999999999995}",20,10,13.03825636023094,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1871,False,"{'a': 0.5, 'e': 0.0645}",25,13,1.1164806634844464,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1872,False,"{'a': 0.5, 'e': 0.06399999999999995}",20,13,0.5565158941427533,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1873,False,"{'a': 0.5, 'e': 0.0635}",30,17,17.12929770040696,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1874,False,"{'a': 0.5, 'e': 0.06299999999999994}",20,13,14.1091775954549,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1875,False,"{'a': 0.5, 'e': 0.0625}",25,20,9.052131531029884,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1876,False,"{'a': 0.5, 'e': 0.061999999999999944}",25,12,21.6365672161376,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1877,False,"{'a': 0.5, 'e': 0.0615}",20,8,21.1289535795051,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1878,False,"{'a': 0.5, 'e': 0.06099999999999994}",20,9,2.3411952511906837,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1879,False,"{'a': 0.5, 'e': 0.0605}",35,21,27.61829695954392,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1880,False,"{'a': 0.5, 'e': 0.05999999999999994}",20,8,20.992046109543104,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1881,False,"{'a': 0.5, 'e': 0.0595}",20,11,20.375410023218546,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1882,False,"{'a': 0.5, 'e': 0.05899999999999994}",20,15,7.420792148786355,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1883,False,"{'a': 0.5, 'e': 0.058499999999999996}",25,19,11.300240720002485,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1884,False,"{'a': 0.5, 'e': 0.05799999999999994}",30,23,8.748597467903718,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1885,False,"{'a': 0.5, 'e': 0.057499999999999996}",25,8,27.983096021745833,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1886,False,"{'a': 0.5, 'e': 0.05699999999999994}",20,9,15.872328191376718,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1887,False,"{'a': 0.5, 'e': 0.056499999999999995}",25,8,21.07285390196649,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1888,False,"{'a': 0.5, 'e': 0.05599999999999994}",20,6,2.699943304728148,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1889,False,"{'a': 0.5, 'e': 0.055499999999999994}",20,3,33.56775412231797,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1890,False,"{'a': 0.5, 'e': 0.05499999999999994}",20,8,25.366285958523356,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1891,False,"{'a': 0.5, 'e': 0.05449999999999999}",20,8,4.6850215681165555,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1892,False,"{'a': 0.5, 'e': 0.05399999999999994}",25,17,16.532262061891192,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1893,False,"{'a': 0.5, 'e': 0.05349999999999999}",30,16,24.58413475050719,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1894,False,"{'a': 0.5, 'e': 0.052999999999999936}",30,23,12.802559121233793,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1895,False,"{'a': 0.5, 'e': 0.05249999999999999}",30,18,10.133564823589115,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1896,False,"{'a': 0.5, 'e': 0.051999999999999935}",25,14,7.935012893002674,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1897,False,"{'a': 0.5, 'e': 0.05149999999999999}",25,18,13.200600746036976,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1898,False,"{'a': 0.5, 'e': 0.050999999999999934}",30,14,32.74009747557654,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1899,False,"{'a': 0.5, 'e': 0.05049999999999999}",25,17,19.233877449543396,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1900,False,"{'a': 0.5, 'e': 0.04999999999999993}",20,14,14.154452590064954,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",25,15,18.02706339280816,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",25,10,28.71865336953518,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",25,17,17.001254520909125,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,14,10.617224106407544,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",20,13,13.2095904633265,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,10,16.717617449457162,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",20,9,22.14653738633139,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,14,8.806715948516956,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,9,22.380848853776463,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,14,10.989296129832614,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",25,17,17.750340495004092,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",20,13,15.462497302141662,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",25,7,37.59785430414021,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",20,13,16.75156164588393,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",25,15,17.564562612497504,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",20,12,14.766552318032012,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",30,13,34.82445193990727,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",25,16,21.178773628659105,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",20,14,10.038419345173427,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",30,10,37.570783811882094,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0, 'e': 0}",25,20,9.694323690399276,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0, 'e': 0}",30,15,26.923264386985018,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0, 'e': 0}",20,10,17.10029828711825,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0, 'e': 0}",25,18,15.064933592753572,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0, 'e': 0}",25,19,11.187680488993175,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0, 'e': 0}",20,8,24.171267637751356,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0, 'e': 0}",25,11,25.06088012746577,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0, 'e': 0}",25,15,19.361335174243234,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0, 'e': 0}",20,8,21.910809778278495,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,True,"{'a': 0, 'e': 0}",20,7,24.793981906088757,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,True,"{'a': 0, 'e': 0}",30,16,25.925420093819998,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,True,"{'a': 0, 'e': 0}",20,16,8.00376215488696,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,True,"{'a': 0, 'e': 0}",30,19,19.955550739752695,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,True,"{'a': 0, 'e': 0}",20,12,14.401635545693823,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,True,"{'a': 0, 'e': 0}",25,11,27.58180834186736,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,True,"{'a': 0, 'e': 0}",20,10,20.098839354079033,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,True,"{'a': 0, 'e': 0}",20,15,9.056456629765023,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,True,"{'a': 0, 'e': 0}",25,15,18.6821437384951,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,True,"{'a': 0, 'e': 0}",20,8,21.83640917246733,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
40,True,"{'a': 0, 'e': 0}",20,16,6.753826589354647,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,True,"{'a': 0, 'e': 0}",30,19,22.769090756764808,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
42,True,"{'a': 0, 'e': 0}",25,11,26.390932264600693,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,True,"{'a': 0, 'e': 0}",25,14,20.21149764809248,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
44,True,"{'a': 0, 'e': 0}",30,11,40.84429371333066,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
45,True,"{'a': 0, 'e': 0}",20,14,13.743124133676863,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
46,True,"{'a': 0, 'e': 0}",20,8,23.659302810390766,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
47,True,"{'a': 0, 'e': 0}",20,15,10.552391882891143,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
48,True,"{'a': 0, 'e': 0}",35,24,19.80951764834638,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,True,"{'a': 0, 'e': 0}",20,10,18.0909554057382,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
